district,date,temperature,humidity,rainfall,wind_speed,sunlight
Satara,20230728,23.91,93.87,36.58,5.14,11.73
Satara,20230729,23.81,92.96,16.08,4.87,14.16
Satara,20230730,23.93,93.35,16.75,4.52,15.49
Satara,20230731,24.18,93.49,24.43,5.07,14.21
Satara,20230801,23.95,93.37,22.85,5.3,11.76
Satara,20230802,23.66,93.38,7.94,5.15,11.11
Satara,20230803,23.51,93.14,9.57,4.96,11.05
Satara,20230804,24.06,92.23,10.9,5.04,15.57
Satara,20230805,23.83,92.38,8.9,4.32,12.94
Satara,20230806,23.9,91.76,9.37,4.25,13.73
Satara,20230807,23.89,91.18,4.66,4.36,12.45
Satara,20230808,23.66,91.67,5.52,3.62,13.68
Satara,20230809,23.93,91.61,7.13,3.19,15.64
Satara,20230810,23.83,91.58,3.87,2.96,19.6
Satara,20230811,23.97,90.17,2.08,2.81,20.02
Satara,20230812,23.67,90.55,4.02,3.12,18.72
Satara,20230813,23.5,91.08,6.39,3.3,13.95
Satara,20230814,23.41,90.34,4.08,3.2,15.47
Satara,20230815,22.75,93.04,3.07,2.42,16.2
Satara,20230816,23.46,90.78,4.3,2.62,18.39
Satara,20230817,23.71,90.3,5.39,3.09,17.48
Satara,20230818,23.23,92.2,5.08,3.0,15.66
Satara,20230819,23.74,91.84,8.39,3.37,12.51
Satara,20230820,24.14,90.81,8.38,3.52,14.54
Satara,20230821,23.72,90.59,3.98,2.67,19.25
Satara,20230822,23.68,90.15,2.2,2.47,20.35
Satara,20230823,23.56,91.1,2.72,2.49,19.52
Satara,20230824,24.0,90.42,11.33,2.99,15.66
Satara,20230825,24.21,92.06,12.17,2.99,14.91
Satara,20230826,24.25,90.91,8.29,3.1,19.0
Satara,20230827,24.14,90.24,8.21,3.04,16.84
Satara,20230828,24.04,90.5,14.43,3.05,16.62
Satara,20230829,23.96,90.64,5.44,2.15,19.8
Satara,20230830,24.17,88.12,0.52,1.68,21.37
Satara,20230831,24.46,88.29,2.85,1.45,19.22
Satara,20230901,25.07,88.34,4.96,1.93,16.79
Satara,20230902,23.87,91.48,7.17,2.43,13.02
Satara,20230903,23.86,90.43,3.06,2.22,13.97
Satara,20230904,23.57,90.32,2.9,2.59,12.49
Satara,20230905,23.73,88.45,0.29,2.16,21.19
Satara,20230906,23.45,90.23,0.78,2.32,22.35
Satara,20230907,23.45,91.69,13.14,3.11,12.42
Satara,20230908,23.77,93.65,37.39,3.81,8.54
Satara,20230909,24.77,91.8,28.86,3.74,12.2
Satara,20230910,24.63,91.3,11.67,3.21,17.37
Satara,20230911,24.35,90.59,4.74,3.24,19.85
Satara,20230912,23.86,90.86,3.11,2.72,21.29
Satara,20230913,23.51,91.67,3.11,2.51,20.05
Satara,20230914,23.66,90.51,2.03,1.93,20.45
Satara,20230915,23.4,92.31,1.89,1.97,20.73
Satara,20230916,24.38,91.97,4.14,3.83,15.49
Satara,20230917,24.54,91.15,4.88,3.6,17.6
Satara,20230918,24.57,91.07,11.15,3.49,16.63
Satara,20230919,24.51,90.91,12.41,3.11,15.46
Satara,20230920,24.37,91.66,13.87,2.64,15.24
Satara,20230921,24.45,92.69,16.25,2.54,14.19
Satara,20230922,23.91,92.17,11.89,1.32,13.91
Satara,20230923,23.67,90.23,11.31,1.77,13.15
Satara,20230924,23.29,91.63,5.96,1.86,13.9
Satara,20230925,23.57,90.77,9.92,1.92,15.25
Satara,20230926,23.7,92.42,17.2,1.81,13.8
Satara,20230927,24.19,93.75,22.01,2.43,10.36
Satara,20230928,24.81,89.98,30.32,2.2,16.07
Satara,20230929,25.25,90.0,21.52,2.4,16.11
Satara,20230930,24.47,90.45,20.32,3.1,10.91
Satara,20231001,23.9,95.92,49.74,4.56,7.81
Satara,20231002,23.28,92.0,3.49,1.9,9.53
Satara,20231003,23.83,90.07,0.15,1.7,19.86
Satara,20231004,24.23,89.26,1.19,1.42,19.44
Satara,20231005,23.94,87.51,0.17,1.51,21.84
Satara,20231006,23.77,86.09,0.0,1.4,23.1
Satara,20231007,24.79,83.81,0.01,1.12,21.81
Satara,20231008,24.88,82.68,0.01,1.31,21.39
Satara,20231009,24.75,82.18,0.0,1.2,20.5
Satara,20231010,24.66,84.98,0.0,1.61,19.26
Satara,20231011,24.77,82.54,0.0,1.43,17.84
Satara,20231012,24.86,80.0,0.0,1.54,19.13
Satara,20231013,25.0,73.35,0.0,2.1,21.18
Satara,20231014,24.11,75.41,0.0,1.44,19.11
Satara,20231015,24.52,80.33,0.23,1.34,14.88
Satara,20231016,24.68,80.68,0.61,1.25,14.71
Satara,20231017,24.8,80.42,1.07,1.34,17.41
Satara,20231018,24.77,80.15,0.09,1.7,18.3
Satara,20231019,24.95,78.86,0.04,1.46,16.1
Satara,20231020,25.06,78.52,0.04,1.43,15.78
Satara,20231021,24.52,81.0,0.12,1.62,16.86
Satara,20231022,24.49,79.29,0.02,1.65,17.5
Satara,20231023,23.74,76.12,0.0,1.7,19.84
Satara,20231024,23.61,78.79,0.0,1.47,19.43
Satara,20231025,23.3,74.68,0.0,1.77,19.1
Satara,20231026,22.12,70.05,0.0,2.21,20.55
Satara,20231027,21.78,66.28,0.0,2.29,20.88
Satara,20231028,21.65,67.83,0.0,1.97,21.1
Satara,20231029,22.4,69.24,0.0,1.7,18.97
Satara,20231030,22.52,71.69,0.01,2.09,16.95
Satara,20231031,22.32,71.33,0.02,2.02,18.5
Satara,20231101,22.28,76.94,0.0,1.87,19.35
Satara,20231102,22.67,76.7,0.0,1.82,17.86
Satara,20231103,23.36,74.96,0.0,1.98,15.79
Satara,20231104,23.9,76.61,0.02,2.43,15.01
Satara,20231105,23.62,83.0,0.04,1.66,14.94
Satara,20231106,23.12,77.21,0.0,2.45,13.89
Satara,20231107,23.8,83.45,2.11,1.53,12.99
Satara,20231108,22.62,92.65,7.92,1.88,5.74
Satara,20231109,23.86,84.88,1.21,1.47,13.0
Satara,20231110,23.91,85.95,3.15,1.42,10.1
Satara,20231111,24.14,81.97,0.34,2.0,16.66
Satara,20231112,23.59,70.99,0.0,2.29,17.9
Satara,20231113,23.42,73.0,0.0,1.91,17.24
Satara,20231114,22.96,75.98,0.0,1.54,15.39
Satara,20231115,22.31,75.91,0.0,1.44,16.79
Satara,20231116,21.41,70.39,0.0,1.8,17.3
Satara,20231117,21.46,69.58,0.0,2.1,17.49
Satara,20231118,22.31,72.22,0.0,1.56,16.22
Satara,20231119,23.66,76.44,0.0,1.78,15.3
Satara,20231120,23.35,74.97,0.0,1.97,15.2
Satara,20231121,22.09,72.08,0.0,2.21,18.28
Satara,20231122,21.49,71.72,0.0,2.17,16.9
Satara,20231123,22.35,74.41,0.01,1.67,15.93
Satara,20231124,24.21,76.73,0.04,1.74,12.6
Satara,20231125,24.44,80.21,11.33,2.03,12.63
Satara,20231126,24.25,81.74,6.72,2.24,15.26
Satara,20231127,23.71,84.21,2.08,1.43,11.83
Satara,20231128,23.27,84.17,1.07,1.04,10.95
Satara,20231129,22.88,85.0,1.1,1.21,14.28
Satara,20231130,22.9,83.46,1.19,1.49,14.55
Satara,20231201,22.5,81.61,0.58,1.14,15.75
Satara,20231202,23.23,75.27,0.02,1.75,15.78
Satara,20231203,23.77,72.4,0.0,2.27,17.43
Satara,20231204,23.96,75.93,0.0,2.05,15.98
Satara,20231205,22.97,73.58,0.01,2.09,14.66
Satara,20231206,22.21,72.19,0.01,1.95,12.23
Satara,20231207,21.77,76.49,0.0,1.46,9.1
Satara,20231208,22.52,71.7,0.0,1.37,16.33
Satara,20231209,22.9,71.46,0.0,1.58,16.93
Satara,20231210,22.67,71.08,0.0,1.83,16.65
Satara,20231211,22.21,69.51,0.0,1.41,16.63
Satara,20231212,22.15,67.96,0.0,1.21,16.85
Satara,20231213,21.76,65.66,0.0,1.56,16.73
Satara,20231214,21.02,62.85,0.0,2.66,17.44
Satara,20231215,20.45,60.04,0.0,2.38,17.61
Satara,20231216,20.74,66.03,0.0,1.92,13.85
Satara,20231217,22.67,70.4,0.0,2.77,9.47
Satara,20231218,22.37,63.42,0.0,3.63,11.75
Satara,20231219,20.6,59.85,0.0,4.07,14.0
Satara,20231220,21.08,53.17,0.0,3.18,15.65
Satara,20231221,21.44,51.29,0.0,2.5,17.07
Satara,20231222,22.44,46.56,0.0,1.91,17.25
Satara,20231223,22.53,46.85,0.0,2.03,17.98
Satara,20231224,21.49,53.67,0.0,2.77,14.99
Satara,20231225,21.7,53.51,0.0,2.93,16.67
Satara,20231226,22.43,51.4,0.0,2.34,16.81
Satara,20231227,22.03,53.94,0.0,2.88,16.41
Satara,20231228,22.48,54.62,0.0,2.53,16.9
Satara,20231229,22.61,52.48,0.0,2.48,17.81
Satara,20231230,22.9,51.53,0.0,1.64,18.29
Satara,20231231,22.91,50.82,0.0,1.93,18.08
Sangli,20190101,19.2,24.49,0.0,2.53,20.23
Sangli,20190102,19.85,25.12,0.0,2.35,19.5
Sangli,20190103,20.5,29.37,0.0,1.81,19.29
Sangli,20190104,20.75,29.04,0.0,2.06,19.45
Sangli,20190105,21.79,34.44,0.0,1.26,18.68
Sangli,20190106,22.04,34.92,0.0,1.17,18.84
Sangli,20190107,20.8,34.16,0.0,2.9,18.46
Sangli,20190108,20.47,23.75,0.0,2.41,18.55
Sangli,20190109,21.7,20.77,0.0,1.56,18.64
Sangli,20190110,21.75,23.06,0.0,1.48,19.09
Sangli,20190111,21.79,33.09,0.0,1.57,18.99
Sangli,20190112,22.56,35.63,0.0,1.37,18.97
Sangli,20190113,22.41,35.67,0.0,1.18,18.63
Sangli,20190114,22.37,35.47,0.0,2.22,18.92
Sangli,20190115,22.37,36.48,0.0,2.49,18.93
Sangli,20190116,22.5,35.14,0.0,2.33,17.7
Sangli,20190117,22.55,27.89,0.0,2.17,18.77
Sangli,20190118,22.67,26.73,0.0,1.9,18.77
Sangli,20190119,22.77,31.71,0.0,2.2,18.5
Sangli,20190120,22.63,28.22,0.0,2.26,19.47
Sangli,20190121,22.42,36.78,0.0,2.35,20.17
Sangli,20190122,21.45,61.7,0.0,2.0,18.41
Sangli,20190123,21.11,55.27,0.0,1.77,20.11
Sangli,20190124,21.09,48.4,0.0,2.35,18.61
Sangli,20190125,20.55,36.93,0.0,2.27,18.39
Sangli,20190126,20.63,31.53,0.0,1.94,20.55
Sangli,20190127,21.47,58.15,0.0,2.47,13.33
Sangli,20190128,21.98,46.57,0.0,3.34,15.99
Sangli,20190129,20.58,26.58,0.0,3.7,17.96
Sangli,20190130,21.05,20.49,0.0,2.59,20.78
Sangli,20190131,22.09,28.45,0.0,1.73,21.09
Sangli,20190201,23.09,41.74,0.0,1.76,20.06
Sangli,20190202,23.97,39.89,0.0,0.96,17.38
Sangli,20190203,23.83,36.91,0.0,2.33,20.06
Sangli,20190204,24.17,38.77,0.0,3.01,21.18
Sangli,20190205,24.97,37.12,0.0,1.68,21.14
Sangli,20190206,25.05,40.3,0.0,2.57,20.37
Sangli,20190207,22.63,45.13,0.0,2.31,21.11
Sangli,20190208,20.89,43.07,0.0,2.67,22.04
Sangli,20190209,20.88,24.49,0.0,2.38,23.27
Sangli,20190210,22.88,20.82,0.0,2.09,21.28
Sangli,20190211,25.12,31.83,0.0,2.03,18.9
Sangli,20190212,26.85,39.31,0.0,2.66,19.75
Sangli,20190213,26.14,33.37,0.0,2.49,22.01
Sangli,20190214,26.11,34.2,0.0,2.46,22.69
Sangli,20190215,25.22,40.04,0.0,2.52,21.67
Sangli,20190216,23.83,35.2,0.0,2.17,23.77
Sangli,20190217,23.17,29.92,0.0,2.06,24.03
Sangli,20190218,24.82,28.04,0.0,1.3,23.5
Sangli,20190219,27.0,30.17,0.0,1.64,23.18
Sangli,20190220,27.37,33.4,0.0,2.04,22.03
Sangli,20190221,27.71,42.62,0.0,1.43,22.33
Sangli,20190222,28.54,32.44,0.0,1.82,23.3
Sangli,20190223,28.71,29.64,0.0,1.94,23.92
Sangli,20190224,28.2,25.12,0.0,2.32,23.64
Sangli,20190225,27.24,24.06,0.0,2.46,23.68
Sangli,20190226,25.84,27.22,0.0,2.83,24.24
Sangli,20190227,24.2,32.94,0.0,2.84,23.43
Sangli,20190228,22.97,40.6,0.0,2.47,24.98
Sangli,20190301,24.34,34.43,0.0,1.68,25.45
Sangli,20190302,25.86,36.31,0.0,2.64,23.47
Sangli,20190303,25.01,50.43,0.0,2.26,24.02
Sangli,20190304,25.44,55.04,0.0,3.21,24.66
Sangli,20190305,24.64,55.62,0.0,3.19,24.97
Sangli,20190306,23.95,49.69,0.0,2.72,25.16
Sangli,20190307,24.53,34.99,0.0,2.31,25.4
Sangli,20190308,27.02,19.34,0.0,1.69,25.13
Sangli,20190309,27.6,28.51,0.0,2.22,24.58
Sangli,20190310,27.89,28.19,0.0,2.37,24.57
Sangli,20190311,27.68,30.3,0.0,2.54,24.38
Sangli,20190312,27.42,35.46,0.0,2.56,22.36
Sangli,20190313,27.54,33.0,0.0,2.54,23.98
Sangli,20190314,28.13,28.68,0.0,1.95,24.22
Sangli,20190315,28.59,23.93,0.0,2.38,25.26
Sangli,20190316,28.77,26.04,0.0,2.32,25.09
Sangli,20190317,28.31,24.41,0.0,2.02,25.51
Sangli,20190318,28.14,27.43,0.0,2.52,25.32
Sangli,20190319,27.98,28.44,0.0,2.7,25.22
Sangli,20190320,27.37,34.22,0.0,2.9,25.33
Sangli,20190321,27.51,36.73,0.0,2.28,25.09
Sangli,20190322,28.47,27.15,0.0,1.79,25.86
Sangli,20190323,29.39,20.31,0.0,2.09,26.11
Sangli,20190324,30.21,21.8,0.0,1.52,25.1
Sangli,20190325,31.44,30.92,1.08,2.63,21.19
Sangli,20190326,31.65,31.71,0.08,2.61,22.21
Sangli,20190327,30.0,47.62,0.3,2.07,21.72
Sangli,20190328,30.05,32.58,0.18,2.0,23.8
Sangli,20190329,30.16,30.6,0.01,2.47,24.53
Sangli,20190330,29.73,47.34,0.14,2.64,24.07
Sangli,20190331,30.32,42.32,0.72,3.23,23.12
Sangli,20190401,29.5,42.79,0.03,2.73,25.16
Sangli,20190402,29.54,37.92,0.0,2.68,26.58
Sangli,20190403,30.3,34.63,0.0,2.72,25.98
Sangli,20190404,30.55,41.01,1.65,2.18,23.39
Sangli,20190405,29.92,49.83,0.91,2.09,24.75
Sangli,20190406,31.04,39.04,0.0,2.43,24.08
Sangli,20190407,31.33,31.39,0.0,2.13,24.81
Sangli,20190408,30.99,36.24,0.0,2.39,25.13
Sangli,20190409,30.51,42.06,0.0,2.8,26.37
Sangli,20190410,31.49,25.54,0.02,2.33,26.55
Sangli,20190411,31.4,28.56,0.36,2.38,25.46
Sangli,20190412,31.39,39.66,0.1,2.57,25.78
Sangli,20190413,31.44,36.58,1.17,2.65,22.41
Sangli,20190414,32.12,36.4,0.8,2.54,25.08
Sangli,20190415,30.86,43.14,1.27,2.81,25.24
Sangli,20190416,29.19,48.85,0.04,3.18,24.46
Sangli,20190417,28.58,46.27,0.0,3.34,26.33
Sangli,20190418,28.6,30.36,0.0,2.72,28.22
Sangli,20190419,28.85,45.71,0.0,3.43,27.55
Sangli,20190420,29.08,42.53,0.0,3.16,27.46
Sangli,20190421,28.91,46.77,0.0,3.12,27.2
Sangli,20190422,30.08,37.67,0.0,3.2,26.73
Sangli,20190423,31.13,29.0,0.0,2.43,24.34
Sangli,20190424,32.55,28.47,0.0,2.63,24.34
Sangli,20190425,32.87,34.81,0.0,1.7,25.21
Sangli,20190426,32.65,40.48,0.0,2.77,23.97
Sangli,20190427,33.15,40.2,0.59,2.6,21.7
Sangli,20190428,33.02,38.64,0.05,2.87,16.91
Sangli,20190429,32.32,39.03,0.0,3.27,19.75
Sangli,20190430,30.52,47.63,0.0,3.52,21.55
Sangli,20190501,28.85,50.56,0.0,3.96,21.29
Sangli,20190502,28.16,46.46,0.0,4.35,24.88
Sangli,20190503,27.69,48.56,0.0,4.34,26.51
Sangli,20190504,27.56,55.87,0.0,4.35,26.25
Sangli,20190505,28.69,51.72,0.0,3.66,26.99
Sangli,20190506,30.09,46.43,0.0,2.59,25.42
Sangli,20190507,29.28,55.41,0.0,3.89,26.33
Sangli,20190508,28.8,57.24,0.0,4.31,26.11
Sangli,20190509,28.75,53.35,0.0,4.15,26.44
Sangli,20190510,29.22,50.88,0.0,3.99,27.08
Sangli,20190511,30.03,48.8,0.0,3.42,26.48
Sangli,20190512,30.53,47.73,0.0,2.9,25.35
Sangli,20190513,30.39,48.72,0.0,3.74,25.93
Sangli,20190514,30.08,47.99,0.0,3.92,26.48
Sangli,20190515,30.14,44.99,0.0,3.82,27.88
Sangli,20190516,30.44,44.57,0.0,3.34,27.58
Sangli,20190517,31.06,41.57,0.0,3.36,27.29
Sangli,20190518,32.1,35.71,0.0,2.97,26.94
Sangli,20190519,33.44,25.57,0.0,3.43,26.27
Sangli,20190520,33.55,25.88,0.0,3.14,25.49
Sangli,20190521,31.81,45.88,0.01,3.4,22.47
Sangli,20190522,31.97,48.53,0.11,3.05,24.65
Sangli,20190523,30.95,49.14,0.21,3.36,24.43
Sangli,20190524,31.5,47.44,0.21,2.7,23.36
Sangli,20190525,31.36,47.83,0.0,3.86,25.52
Sangli,20190526,30.27,49.36,0.0,4.51,25.98
Sangli,20190527,30.73,50.18,0.0,3.42,26.14
Sangli,20190528,31.9,45.48,0.0,3.81,24.88
Sangli,20190529,31.6,47.87,0.0,3.95,24.94
Sangli,20190530,31.19,51.94,0.0,4.35,24.89
Sangli,20190531,30.86,54.53,0.06,4.11,24.15
Sangli,20190601,30.34,53.78,0.04,3.55,19.41
Sangli,20190602,30.57,55.18,0.01,4.23,24.49
Sangli,20190603,29.96,57.6,2.08,4.76,17.84
Sangli,20190604,29.39,60.61,0.18,4.12,13.6
Sangli,20190605,31.51,51.62,0.13,2.85,23.62
Sangli,20190606,31.08,52.17,0.72,2.66,15.93
Sangli,20190607,30.54,54.06,3.37,3.6,20.53
Sangli,20190608,28.57,65.16,2.02,2.26,17.68
Sangli,20190609,27.44,74.45,8.21,1.81,20.72
Sangli,20190610,28.83,66.73,2.41,2.52,22.75
Sangli,20190611,27.85,69.16,2.01,3.86,18.53
Sangli,20190612,26.99,75.4,6.53,6.11,12.36
Sangli,20190613,26.17,72.15,9.29,5.73,17.76
Sangli,20190614,25.93,73.76,4.97,4.95,20.6
Sangli,20190615,26.66,75.15,2.33,4.88,21.45
Sangli,20190616,27.27,72.04,0.48,4.58,22.92
Sangli,20190617,26.76,72.34,0.43,4.81,22.84
Sangli,20190618,26.8,73.0,4.01,5.01,19.91
Sangli,20190619,26.73,76.07,10.54,5.03,15.37
Sangli,20190620,26.43,76.6,4.0,4.39,16.66
Sangli,20190621,27.07,71.82,0.82,3.82,17.24
Sangli,20190622,25.59,78.19,7.81,2.97,16.83
Sangli,20190623,24.8,82.83,18.77,3.26,16.29
Sangli,20190624,24.52,82.72,6.0,3.51,17.13
Sangli,20190625,25.96,77.93,3.24,3.2,19.1
Sangli,20190626,25.47,82.99,11.66,4.29,14.51
Sangli,20190627,25.4,82.78,21.01,5.06,14.14
Sangli,20190628,23.63,85.47,13.78,5.82,11.86
Sangli,20190629,23.03,89.91,51.67,4.98,7.65
Sangli,20190630,24.74,86.41,23.1,4.88,11.79
Sangli,20190701,24.93,85.29,12.24,4.66,15.43
Sangli,20190702,24.55,85.01,21.47,4.74,14.33
Sangli,20190703,24.4,88.27,12.65,4.4,14.95
Sangli,20190704,25.2,85.44,8.19,5.09,16.61
Sangli,20190705,25.13,87.38,14.66,6.65,12.68
Sangli,20190706,24.57,89.3,24.26,7.0,14.72
Sangli,20190707,24.64,88.47,30.28,6.78,10.91
Sangli,20190708,24.8,86.26,17.07,6.31,16.8
Sangli,20190709,24.97,87.02,15.22,6.57,16.7
Sangli,20190710,24.9,88.48,16.56,6.77,13.37
Sangli,20190711,23.76,91.07,34.13,5.81,10.36
Sangli,20190712,24.03,87.5,5.94,4.83,13.16
Sangli,20190713,24.25,90.2,3.39,4.27,17.21
Sangli,20190714,24.52,88.23,5.08,4.55,16.01
Sangli,20190715,24.3,88.19,9.44,4.22,16.8
Sangli,20190716,23.72,87.54,6.72,3.94,17.9
Sangli,20190717,23.85,86.93,1.68,3.7,19.29
Sangli,20190718,24.75,85.19,6.74,3.68,19.79
Sangli,20190719,24.76,86.33,8.64,2.3,18.84
Sangli,20190720,25.19,82.37,8.59,1.5,17.61
Sangli,20190721,25.34,85.23,17.54,2.61,15.51
Sangli,20190722,24.36,90.07,19.81,4.01,17.24
Sangli,20190723,24.25,91.04,13.3,4.39,14.83
Sangli,20190724,24.27,90.59,11.5,5.08,14.98
Sangli,20190725,24.01,91.68,7.94,4.55,13.03
Sangli,20190726,23.8,91.83,30.57,5.32,7.81
Sangli,20190727,23.2,92.34,17.38,6.2,9.78
Sangli,20190728,23.59,91.49,18.46,6.07,9.74
Sangli,20190729,23.44,93.37,46.34,5.9,6.9
Sangli,20190730,23.19,93.68,56.94,5.96,5.73
Sangli,20190731,23.68,89.99,22.27,6.02,15.2
Sangli,20190801,23.56,90.21,27.03,6.24,10.98
Sangli,20190802,23.35,91.15,29.64,6.88,10.98
Sangli,20190803,23.61,91.48,55.93,7.79,8.91
Sangli,20190804,22.54,94.15,41.07,7.66,8.62
Sangli,20190805,23.55,94.09,135.44,7.2,6.77
Sangli,20190806,23.26,94.5,71.16,7.65,5.13
Sangli,20190807,23.36,94.56,50.11,7.16,6.62
Sangli,20190808,23.58,93.53,29.52,7.7,8.04
Sangli,20190809,23.69,92.57,29.52,7.45,8.82
Sangli,20190810,23.72,90.71,16.57,7.09,11.66
Sangli,20190811,23.15,90.42,9.84,5.57,14.96
Sangli,20190812,23.49,90.41,5.63,4.68,14.01
Sangli,20190813,23.75,90.81,3.42,4.86,15.04
Sangli,20190814,23.52,92.93,4.12,4.15,12.84
Sangli,20190815,23.79,91.42,4.45,4.75,14.56
Sangli,20190816,24.04,89.14,2.21,4.7,17.26
Sangli,20190817,23.35,90.63,0.81,3.42,16.82
Sangli,20190818,23.13,90.9,2.22,3.15,15.38
Sangli,20190819,23.77,88.96,0.83,2.99,17.43
Sangli,20190820,23.51,89.85,0.41,2.95,18.47
Sangli,20190821,23.85,88.14,2.35,3.89,18.39
Sangli,20190822,23.69,88.1,3.64,3.58,17.9
Sangli,20190823,23.45,89.6,4.66,3.82,13.44
Sangli,20190824,23.54,88.63,2.76,4.0,19.1
Sangli,20190825,23.11,87.39,0.49,3.61,19.05
Sangli,20190826,23.08,87.35,0.49,3.76,21.11
Sangli,20190827,23.16,88.27,0.58,3.78,20.2
Sangli,20190828,23.72,88.22,1.6,3.3,17.49
Sangli,20190829,23.85,88.56,9.17,3.1,16.34
Sangli,20190830,23.78,88.22,4.66,3.98,12.5
Sangli,20190831,23.57,91.36,9.88,4.28,13.45
Sangli,20190901,23.05,90.77,8.94,4.17,10.95
Sangli,20190902,23.61,90.36,12.58,4.5,13.14
Sangli,20190903,23.37,90.82,14.23,4.84,13.24
Sangli,20190904,22.9,93.25,21.25,5.4,11.38
Sangli,20190905,23.41,92.9,16.76,6.07,10.91
Sangli,20190906,24.05,90.23,22.03,6.41,7.5
Sangli,20190907,23.54,91.02,29.62,5.83,8.95
Sangli,20190908,23.38,90.78,14.28,5.68,11.57
Sangli,20190909,23.83,89.65,6.82,5.46,14.28
Sangli,20190910,23.91,89.82,3.29,4.88,13.44
Sangli,20190911,23.22,91.2,1.83,4.26,15.45
Sangli,20190912,23.31,90.82,3.06,4.22,14.17
Sangli,20190913,23.54,90.81,5.95,4.44,14.07
Sangli,20190914,23.78,90.09,4.78,3.83,16.94
Sangli,20190915,23.55,89.21,3.51,3.12,15.02
Sangli,20190916,23.4,88.43,3.32,3.26,11.96
Sangli,20190917,23.68,88.31,0.75,3.2,17.23
Sangli,20190918,23.71,91.04,5.48,2.17,9.43
Sangli,20190919,23.01,93.41,10.29,4.06,12.98
Sangli,20190920,23.08,89.36,1.76,3.23,16.15
Sangli,20190921,23.33,88.31,2.24,2.69,18.47
Sangli,20190922,24.32,87.9,2.21,2.13,20.7
Sangli,20190923,23.73,87.82,8.91,1.75,19.98
Sangli,20190924,23.84,90.13,33.46,1.68,14.16
Sangli,20190925,24.18,92.07,26.07,2.47,12.6
Sangli,20190926,23.28,91.56,9.53,3.74,11.13
Sangli,20190927,22.68,90.86,2.12,2.55,16.2
Sangli,20190928,23.47,88.78,0.6,2.21,17.43
Sangli,20190929,23.53,87.22,0.06,1.98,21.64
Sangli,20190930,23.48,88.49,6.91,1.45,18.98
Sangli,20191001,23.63,87.18,3.07,1.79,20.98
Sangli,20191002,23.98,84.16,0.27,1.52,21.23
Sangli,20191003,23.99,85.24,5.2,1.02,18.59
Sangli,20191004,23.48,88.97,6.8,1.24,16.99
Sangli,20191005,24.25,82.95,19.03,0.81,20.82
Sangli,20191006,23.34,85.58,1.79,1.19,19.55
Sangli,20191007,23.85,84.23,1.62,1.26,17.36
Sangli,20191008,24.56,83.43,3.38,1.54,17.94
Sangli,20191009,24.25,85.69,5.8,1.32,15.94
Sangli,20191010,24.25,84.26,8.7,1.05,17.57
Sangli,20191011,24.36,83.06,1.57,0.87,16.75
Sangli,20191012,24.07,85.61,0.81,1.26,16.58
Sangli,20191013,24.34,88.3,4.85,1.17,15.24
Sangli,20191014,23.92,84.62,0.38,2.43,17.59
Sangli,20191015,23.31,84.11,0.06,2.47,17.61
Sangli,20191016,23.78,84.81,1.17,1.98,13.95
Sangli,20191017,23.48,85.66,0.76,1.74,16.0
Sangli,20191018,22.74,87.3,7.14,2.46,12.39
Sangli,20191019,22.18,94.09,39.44,2.71,11.05
Sangli,20191020,22.68,91.42,47.44,1.83,10.95
Sangli,20191021,22.44,92.01,20.35,2.02,15.02
Sangli,20191022,22.77,91.47,11.55,1.92,12.89
Sangli,20191023,22.66,91.31,3.59,2.02,13.52
Sangli,20191024,22.58,91.14,11.6,2.51,9.34
Sangli,20191025,23.37,90.23,16.98,4.06,7.36
Sangli,20191026,22.75,90.13,4.15,3.61,11.68
Sangli,20191027,21.72,87.82,0.74,1.88,15.84
Sangli,20191028,23.12,86.33,2.31,1.29,17.7
Sangli,20191029,23.83,86.42,0.48,2.08,18.67
Sangli,20191030,23.38,85.74,1.68,2.98,19.24
Sangli,20191031,22.73,84.91,1.25,3.43,11.2
Sangli,20191101,22.91,89.89,1.56,2.98,15.16
Sangli,20191102,22.47,87.2,0.49,1.67,19.36
Sangli,20191103,23.44,87.14,0.75,1.16,16.42
Sangli,20191104,24.36,83.85,2.02,1.23,18.32
Sangli,20191105,24.12,84.27,1.19,1.11,18.16
Sangli,20191106,23.74,84.23,0.51,1.3,16.01
Sangli,20191107,23.15,87.81,0.34,1.41,18.06
Sangli,20191108,22.03,86.18,0.14,1.46,20.68
Sangli,20191109,21.72,79.3,0.0,1.07,18.92
Sangli,20191110,22.42,78.43,0.0,1.19,18.35
Sangli,20191111,22.8,76.63,0.0,1.57,18.47
Sangli,20191112,22.33,82.02,0.0,2.0,18.12
Sangli,20191113,21.52,82.9,0.0,2.61,17.42
Sangli,20191114,21.36,84.25,0.15,2.3,14.28
Sangli,20191115,21.83,86.22,0.01,1.87,16.5
Sangli,20191116,22.73,86.32,0.0,2.19,13.29
Sangli,20191117,22.72,83.47,0.0,2.61,16.59
Sangli,20191118,21.01,79.85,0.0,2.59,17.88
Sangli,20191119,20.82,81.4,0.0,2.22,16.27
Sangli,20191120,21.97,80.85,0.0,1.85,14.47
Sangli,20191121,22.22,82.56,0.0,2.62,15.28
Sangli,20191122,20.67,77.54,0.0,2.43,18.78
Sangli,20191123,20.47,76.92,0.0,2.43,18.73
Sangli,20191124,20.32,76.27,0.0,2.36,18.45
Sangli,20191125,20.57,74.43,0.0,2.18,18.47
Sangli,20191126,19.83,76.74,0.0,2.46,19.58
